2017,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Depression (%),average_learning_Adjusted_of_school,Income group
-0.7029953640620125,-1.079808307178227,-0.17970306965739832,-0.9201845910887752,0.7316882773656941,1.1176812786444794,-1.2049444543187973,-0.43927725394617295
-0.5011164239301239,-0.22163275862615314,-0.2026600654378613,-0.519142964829839,-0.544877211565282,-1.9915091582415787,0.292882654703518,1.1993749742575284
-0.5276444128436727,-0.29823485368031966,0.5237745245462752,-0.28197176440077903,0.8880529780435575,0.3512381879053948,-0.32874389792483016,0.3800488601556777
1.3407543641157644,1.3163208084581126,1.4438061249234289,2.3012499533514252,1.0922532633426694,0.4616073074260195,-3.7272912774319916e-16,-1.2586033680480235
-0.5263681445402358,-0.9164816849745496,-0.7151767348845934,-0.5215621684094769,-0.6201956557120649,1.1566073383051558,-1.5256551946811083,0.3800488601556777
0.07808301725629124,-0.08913591057075844,1.201704776307282,0.5377824987554278,0.4949532325154292,-1.4277893558736752,0.18470802842252035,-1.2586033680480235
0.02263672844410386,-0.2937910291476148,0.23556602830960482,0.8594685222484783,1.9263685574179017,0.35832405995008804,0.3088052518840074,1.1993749742575284
-0.5352108421084804,-0.31173159352908736,-0.11926100519393013,-0.5610967928163931,-1.2205158414768396,-1.1106995258812224,0.061353315762233296,1.1993749742575284
2.160000085389298,3.772978769363936,2.5808733426668735,4.090683006063622,2.182684303271115,1.9039304752592672,1.4606961240001348,-1.2586033680480235
1.719737288576638,1.1549964881306396,1.2940946135460962,2.484396169788577,1.12286271635337,-0.2940453037552537,1.4039132469561435,-1.2586033680480235
-0.5171124099522273,-0.24692570691295618,-0.29598825886686825,-0.33424816522019346,-1.228748760037143,-1.372425278054739,0.20654670071287032,1.1993749742575284
0.490385091640935,-0.07535776961614657,0.6391250579407192,0.07829816882563825,0.553341043356773,0.7028254493258923,0.5784198694602763,-1.2586033680480235
-0.6405148352848892,1.047728207918617,-0.9726846224451062,-0.7353683234690708,0.22140476611638865,1.076176995497106,-0.6993139308402314,0.3800488601556777
0.16882583374875915,0.47637720810388057,1.1679124329577366,0.3593391041775957,0.5445929893837378,-1.0966052630627527,-3.7272912774319916e-16,-1.2586033680480235
-0.43610800895250784,-0.30470941596192486,-0.23320748799614285,-0.299468011701548,-0.9185887710760223,0.9336375420465233,1.240276379105441,1.1993749742575284
1.5616392346278802,1.1824331608755592,1.3409387779127253,2.057343858224837,1.0131902956193606,1.0738786380140868,1.4068562923115409,-1.2586033680480235
-0.43010228773297987,-0.37185945107339297,0.924237413255061,-0.011639467352083507,0.4640240419882673,-0.9750965094052413,-3.7272912774319916e-16,1.1993749742575284
-0.6791701494952819,-0.97732476161672,-0.6114842413084005,-0.8413712034206312,-0.9540901442414119,0.30092898282063574,-0.9758144268436368,0.3800488601556777
-0.5731606876360394,1.417840980721323,-0.8933804378650075,-0.5293720608338095,-0.1900302290114299,-0.006396886838179823,-0.6303315999336677,0.3800488601556777
-0.5601406024634578,-0.3961339815400839,0.7497748672893203,0.26733598163257977,0.18699040356301427,-0.5763741379591911,-3.7272912774319916e-16,0.3800488601556777
-0.4645693162646352,-0.22957094972024678,-0.1154552025247005,-0.5285638980776668,-0.5300489290818834,-1.8121830071111196,0.22297517184511592,1.1993749742575284
-0.388012367532006,-0.6916721610254701,-0.619518664319265,-0.19732841439104415,-0.4416303088823657,0.8463955463208079,-1.1307782180879404,1.1993749742575284
-0.1952599419630961,-0.11066631234958146,2.357090844252193,0.09829793229921176,1.7434841862633166,-0.23534665470042876,-0.04086524571875735,1.1993749742575284
-0.29932030916367597,-0.1864405442011274,-0.6714628329624611,-0.3491139772415199,-0.3724135716154,-1.4516934781440682,0.7013806653126919,1.1993749742575284
-0.6989033447071429,-1.1145928298082808,-0.7268170395595815,-0.8829482400360379,-0.9583998848411329,0.4047140859994612,-1.581575319077264,-0.43927725394617295
-0.7208438151497641,-1.3693427996215315,-0.7842644634131037,-1.0181310019205438,-0.37391477225639125,0.4482154230119222,-1.1885840268595878,-0.43927725394617295
-0.660844155166436,-0.04342260076824169,-1.4401718869710896,-0.9127737974574534,-0.6263013245371675,-0.5617944564032269,-0.40400763520236077,0.3800488601556777
-0.6597590702253323,-0.9656642584014185,-0.687833521625169,-0.7604494662976914,-0.9512177538205417,0.48759584525787014,-1.0269028909133329,0.3800488601556777
1.60927523678666,2.5980269783492465,-0.12675391475930703,1.2986775632218392,0.9838379818792707,0.8797182884134099,1.6115671706687664,-1.2586033680480235
-0.7125983839542376,-1.4999603350826827,-0.9115548023844553,-1.0278365890254568,-0.6601970258532782,1.2392489343685076,-2.1539484465638616,-0.43927725394617295
-0.7011587271520406,-1.0339918934754122,-0.6969144086706247,-0.830350245026502,-0.9696456495328829,0.6959428778377966,-2.118926038972351,-0.43927725394617295
0.04263952125838664,-0.21166676165996287,0.345067216338163,0.9319377752993859,1.9164837329649378,0.9908838891006474,0.6685181626103063,-1.2586033680480235
-0.39465780571882003,-0.06939741086098931,0.20718139245871278,-0.002367636173118382,-1.2870283285740953,-2.0112810760240096,0.2639776310564592,1.1993749742575284
-0.6684963678454502,-0.9790483780194714,-0.4889543965629235,-0.8975908662966805,-0.3192477818870469,-0.1825357924468822,-1.11805840865517,0.3800488601556777
-0.10362877672024264,0.09499513407346616,0.6832076883559418,0.17197433309149843,-0.9272024361753785,-0.8684631684069347,0.33647682352641967,1.1993749742575284
-0.032476857725326054,-0.06066925223280842,-0.10040666370146502,-0.25581911360694,-0.49170699223268716,-1.0699641073131205,1.1553498177675576,-1.2586033680480235
0.6566108256861057,1.0396653393297002,1.2781373499024786,1.4750118977565856,1.0918556983977687,-0.18576688775589728,1.174855728989989,-1.2586033680480235
0.333361484036843,-0.001017585071540377,-0.09395722007553416,-0.10957242930159254,-0.4951216634988189,-1.2384182089999878,1.430081716830169,-1.2586033680480235
2.262150850477018,1.0826127052300403,1.7119856735926147,1.674646340971088,1.1001483500262752,-0.24418794086924975,1.434095408765199,-1.2586033680480235
-0.5841355675128682,-0.851255371424986,-0.5010073798912816,-0.7432458014463101,-0.3867981339687986,0.26724137732066483,-3.7272912774319916e-16,0.3800488601556777
-0.3463907012610899,-0.24923340251799103,0.9693065934877968,0.09875211985432589,0.4438648310738845,-1.3121813685653128,0.10724462387921825,1.1993749742575284
-0.3273152826826637,-0.26012010088331755,0.9841329789945027,0.2541938261944436,0.45529434382113393,-0.7495502462846481,-0.5477824160578342,1.1993749742575284
-0.4133755598745533,-0.1752110616323534,0.9324987792390157,0.6178961005221644,0.23962398955447747,-0.751816531819833,0.24460779319157658,1.1993749742575284
-0.6014399452100927,-0.539339392877152,0.25115113833599345,-0.40587501382538244,0.2870853184786831,-0.33079589539804866,-0.5722955785417672,0.3800488601556777
-0.5291332454935042,-0.3002564423402369,0.21781138477725634,-0.10057841813961012,-0.9200481143049463,-0.6731648899765391,-0.23293847623309208,1.1993749742575284
-0.23651922131241257,-0.6078472155110447,-0.718698495717157,0.10001111778735905,-0.6354708463953664,1.1672605376831413,-3.7272912774319916e-16,1.1993749742575284
-0.7070396913674836,-1.2630912988814322,-0.7554702544799907,-0.9479966154185393,-0.30578408265027973,0.68391089879298,-3.7272912774319916e-16,-0.43927725394617295
0.324266366307255,-0.14897295592137091,-0.1787382323139803,-0.0622295589487137,-0.905533728827575,0.6540395510920446,1.5419505406778526,-1.2586033680480235
-0.693295299412034,-1.1126608979722787,-0.6929926848926993,-0.9041518573531516,-0.24923095197775852,0.6014842724937537,-1.4182434115195013,-0.43927725394617295
-0.4220274373496113,0.7024730112614835,-1.8047450321921346,-0.6797509142580914,-0.6325234435716057,-0.4376921526261025,-0.36832137427451767,1.1993749742575284
1.6738965625407027,1.1669710469861305,1.7141019662081933,2.003807153416318,-0.2321234927452594,2.176243463830217,1.755208494020493,-1.2586033680480235
1.3467943364262638,1.137276860636236,1.4111612331756656,1.8768338507289537,2.2188428532433973,1.307110077511159,1.4343998165114804,-1.2586033680480235
-0.3535013834336036,-0.7010720815694932,-0.623399341468186,-0.2042547199280304,-0.6179737867611967,0.9768628423953042,-0.7563006136701699,1.1993749742575284
-0.5097981932663934,-0.3262322337289003,-0.1732807571419458,-0.5335654663670456,-1.2122942202012756,-1.0416821801672076,0.3018909627666438,1.1993749742575284
1.5804648797201748,1.039600356941131,0.25710233264817695,1.5669947816505208,2.1453352141459785,0.8330691621371844,1.4672292188713014,-1.2586033680480235
-0.6277047715746753,-0.8472689267659425,-0.5930800072462978,-0.6785584528215187,-0.9275546120858934,-0.07523857991783207,-0.839419536099547,0.3800488601556777
0.22678641211623526,1.0502211644104056,1.35217969276925,1.7903258104309663,1.5056460913606877,1.1975370327711854,0.9396579138786972,-1.2586033680480235
-0.20910267606610838,-0.2512541477114111,1.0005699528853094,0.16497320866778198,0.4312390366287336,-1.0857301022723775,0.07490532690859307,1.1993749742575284
-0.5162444042740552,-0.4107012008078585,0.044464153867374887,-0.17108821644378175,-0.9526808408192796,-0.366528128000035,-0.6770968759968089,1.1993749742575284
-0.6946791472784777,-1.0740266045018392,-0.6773063785678359,-0.8887387016548549,-0.9574916007699243,0.18970692204357864,-1.3661623638228129,0.3800488601556777
-0.6911449017505239,-1.1546480935565984,-0.773136474903113,-0.8970684019859182,-0.9456636866545965,0.35823071925630245,-3.7272912774319916e-16,-0.43927725394617295
-0.41921111544666245,-0.5799245966479519,0.698065004568158,-0.13796528542448805,0.4456751638687,1.1263520295555578,-0.4574155642488585,-1.2586033680480235
-0.6665973005378435,-0.9286782528819348,0.4137031866934499,-0.598606154653206,0.42128897307772417,-0.7829984837346322,-0.684977779048203,0.3800488601556777
-0.6087453396452217,-0.49754434201825853,0.1000606794771921,-0.3435532328985758,-0.9794489201042069,-1.1143790312748327,-0.6768802147582184,0.3800488601556777
0.022010815704391225,-0.11090792664489581,-0.2093018903954924,-0.13766394373225704,-0.4856954709911213,-1.0935089064689711,1.1617343020674311,-1.2586033680480235
3.056806208569748,1.1712082487779254,1.4933575549142715,1.7824743358650865,1.0799867929815825,-0.13165344514976626,1.2300138041154343,-1.2586033680480235
-0.6343799978315163,1.1772989622442291,-1.1400178027170669,-0.6167779437833393,-0.615904769646459,0.1395834887152817,-0.5147098686882398,0.3800488601556777
-0.534351502994236,0.4988172614766415,-1.2450987289437823,-0.6705864962659411,-0.634422813550222,-1.2910759735167237,-0.04118105760842028,1.1993749742575284
-0.4243543319208107,-0.21469266733400894,0.5051567125975304,-0.17238234063326222,2.452620938000475,2.698129924813886,0.11436013790003487,0.3800488601556777
-0.46722683765489686,-0.49967579638897575,-0.44467536417545683,-0.3115845365556759,0.5954337439985243,0.7222710382002342,-1.601853477203677,1.1993749742575284
2.889678477233396,2.9037020521935335,0.4394628214451509,1.7943487383413514,1.5473086976128019,1.3024553778506887,1.6092309474414026,-1.2586033680480235
1.3711704746017161,1.2086878820647968,1.1987375207570068,1.2019956978967166,-0.8195609539307244,0.6272145901366921,1.2437951920677977,-1.2586033680480235
0.9583365222907549,0.6440334797711409,1.33520325573313,2.194701726430226,1.365726214594792,0.03379560133716035,1.2711829715497105,-1.2586033680480235
-0.4550776124180684,-0.26482730597160703,1.2165641077724596,-0.006004995384727696,0.4716803715516216,-1.3722775693711144,-0.28067184901370246,1.1993749742575284
1.2829196844554056,2.105524216984345,-0.3052323001002537,1.1612542275674334,-0.38815838789567636,-0.1640697875788398,1.7843116161361128,-1.2586033680480235
-0.515023352880912,-0.3973617477014903,0.4769920461319682,-0.4299525720864347,0.736692289310238,0.19401184961955315,-0.06444922405909555,0.3800488601556777
-0.2592401495688584,-0.24951860771442874,-0.43890544423040817,-0.19622025604067214,-1.207732860146236,0.11042943187628425,1.0572875087566889,1.1993749742575284
-0.6422978121523387,-0.9646614188197132,-0.6033905515443464,-0.7531678851981961,-0.3248103887613274,0.10501673258719009,0.166015305013781,0.3800488601556777
-0.6504011532159247,-0.04732042823059584,-1.9864354459989244,-1.0012800087790805,-0.6310568289663628,-0.4363124272196584,-0.2996347887213639,0.3800488601556777
0.6556755114246148,0.1186381449855258,0.8192051720163263,0.5150742256652885,0.803988330275881,0.31024983397232697,-0.11972900982609253,-1.2586033680480235
0.07494478699380029,-0.2589421284861678,-0.2543737486996952,-0.21205929864516643,-0.9202787973124928,0.09074760839282275,1.3854158732711943,-1.2586033680480235
-0.332449261741368,-0.2868535442580873,1.6525739970576947,-0.24937958599888596,1.747897362869643,0.3764604938211527,-0.5233877328666375,0.3800488601556777
-0.6737346051492489,-1.1974941090907543,-0.8270119356334293,-0.7424020205954089,-0.462845889965166,3.537247179069546,-0.8193324367174916,0.3800488601556777
-0.6993393195787395,-1.195574882686061,-0.6733501595219573,-1.0134016037170663,-0.9744848766643694,0.5801517447594947,-2.3407595199562032,-0.43927725394617295
-0.1955591719487675,-0.42288730077147374,0.4286799552278858,-0.38918681656394444,0.8118162511662304,0.5829785953295207,-3.7272912774319916e-16,1.1993749742575284
0.1399789940808299,-0.22269267529444875,-0.22938576297057436,-0.1591924077347068,-0.9268657980951532,1.1288207610579133,1.3797737074303296,-1.2586033680480235
5.0354106730928,1.319023004036807,1.2615702611184771,2.8608656309540317,1.101752531292562,0.2812857134147138,0.8922802552496266,-1.2586033680480235
-0.7085694696397039,-1.1260240453503194,-0.658754303520484,-0.9245309424997965,-0.3760111964965819,0.42771229590181914,-1.3198457801265062,-0.43927725394617295
-0.7117776551607251,-1.3659339368143961,-0.8279973766232469,-0.9609032357589804,-0.30981778804953375,0.0045748126919131216,-1.0253141164357913,-0.43927725394617295
-0.21884404960762255,1.0571993741131411,-0.9993680820997343,-0.3548065409894091,0.26982816441921575,0.1250712564588084,0.45181541307766754,1.1993749742575284
-0.05091863112077476,0.8534825531434588,-1.0889958965325734,-0.6200417511473509,-0.732548426114006,-0.5536915895708547,-3.7272912774319916e-16,1.1993749742575284
-0.694712931309118,-1.0405999617644754,-0.6840431843818421,-0.8630453906009183,-0.9682624133186973,-0.7029470642179745,-2.1413200556260708,-0.43927725394617295
0.7837715817146246,1.171582560785279,1.441382238609954,1.5494533279704972,1.103004443994735,-0.11153957265311158,0.9313912213512991,-1.2586033680480235
-0.501071274764752,0.21131342849025675,-1.9544985682828924,-0.8916928807043896,-0.669634923297684,-0.5466316276117278,-1.0285623144263207,1.1993749742575284
-0.6447294320289639,-0.7586773592262268,-0.4715881784840191,-0.6916012453638193,-0.930074744949901,-0.5630598104519908,-1.6519876022682811,0.3800488601556777
-0.17322668220129675,0.7913963936081171,-1.0913864169125465,-0.4568822508225068,-0.5979789528032832,0.05680606316636587,0.6350408643217716,1.1993749742575284
-0.23782543337265363,0.04270371885637785,0.5252641637677374,0.3376184660874664,-0.7144776548430861,-1.0555064527950955,0.3635917218957779,1.1993749742575284
-0.5583699248514028,-0.6477960384853497,-0.3526999446569346,-0.713029959856059,-0.9689046245103436,-0.017338230195245895,0.1406647755541395,1.1993749742575284
-0.5485059739206837,-0.47705622963881167,-0.5199219189426014,-0.482512187936714,-1.2355499284576854,0.13254389508134767,0.6028998196934605,0.3800488601556777
-0.3311903784613788,-0.16694105272865456,-0.14912505471053164,-0.39856730267294527,-0.5118622739847976,-1.4266973535782428,0.3023642189798786,1.1993749742575284
-0.5594798158856649,-0.5762839199028726,0.2893219907174382,-0.5100135522790192,0.8206537040702537,3.177472427980241,-0.7308102864087286,0.3800488601556777
-0.7120446060879352,-1.3254763460086314,-0.7966194002486733,-0.9436525560480171,-0.30026910724574046,0.7394178842836392,-1.4417084454487126,-0.43927725394617295
-0.6749045912794887,0.0956133375634531,-1.4367786673164082,-0.8087144847200936,-0.605676032369116,-1.842225129992199,-0.46505368948920867,0.3800488601556777
-0.4537422869305012,-0.8039697176545095,-0.660557306865078,-0.3576491150441186,-0.43995192733687555,0.02688394434387419,-0.8234158964110176,1.1993749742575284
-0.6826431582242255,0.8949948845339697,-0.9630965273819688,-0.7921913619753136,-0.12350662858950139,0.26390048788671305,-0.3161677401319468,0.3800488601556777
1.7965083585234334,3.6538758461079444,1.3418382905633972,1.2419704153891644,2.2133281292492444,0.9411016655450969,1.6192435125539701,-1.2586033680480235
1.457937310283879,3.224728371729364,2.9878978839806347,2.473474950276758,3.8500827265404496,0.8514528537906285,1.4875465343707412,-1.2586033680480235
-0.6245257513765726,-0.2576338081216176,0.40033465794726747,-0.3283447532458606,-0.9481164723998591,-0.9502332381230405,-0.38202481118242604,0.3800488601556777
-0.7091294230814997,-1.1367373922955626,-0.6663977229323416,-0.9862798955843226,-0.9659719294968369,0.031859013235197006,-2.1684842565447657,-0.43927725394617295
-0.6338302678214196,-0.6867830176735442,-0.5833103775443531,-0.5831179898330733,-0.9451008314157101,0.7650535684870153,-1.2813135227187555,0.3800488601556777
3.204969162730632,0.035772473723952036,0.7668418896696562,1.8564972856459865,3.0363231143165588,0.5299516976029968,1.4341120900788848,-1.2586033680480235
0.1842147970267766,-0.1859734329094187,0.32520132979413846,-0.03413210365121856,0.4223009449325485,-0.015078316029065475,0.25664851228932933,-1.2586033680480235
-0.6501855270295799,1.1422921736335674,-1.0323063625343882,-0.6358121506185914,-0.17131731427201072,-0.18065645774130812,-1.1976102996833848,0.3800488601556777
0.08038484625637048,0.07946938116419323,0.48224330061628345,0.3356685797061668,-0.9656125960766458,-1.2325513930472773,-0.41143683136021225,-1.2586033680480235
-0.5929923287866482,-0.011707640010021758,-2.0685778142246445,-0.9332665796995452,-0.7090293441929959,-0.4429130027861571,-0.960960622763481,0.3800488601556777
-0.44495143305904583,-0.18717337277313167,2.1580929792611916,-0.13405512967106795,1.6974723380200498,-0.7812929150545037,-0.34801205321597645,1.1993749742575284
-0.38420385379831623,-0.16582340113387417,0.9818811552982677,0.6507638125411773,0.20088812360627384,-1.8819953969571448,0.1849302885674446,1.1993749742575284
-0.572346912851906,0.354221387506822,-1.277400236587971,-0.7540642404181309,-0.6433749482562116,-1.0936156179533043,0.10111751091701533,0.3800488601556777
-0.01880153880333615,-0.05465195948748134,-0.15314338841057226,-0.18682611768559026,-0.4802230594492914,-1.9236824297130077,1.4274117624151716,-1.2586033680480235
0.37887438561570486,0.9682992339578215,1.2051747576164489,1.5131208131140415,1.1586599302167278,1.5774856638212449,1.4721375118239228,-1.2586033680480235
0.89079529103137,0.05700625207830825,1.310720011162157,0.9109901361606624,0.5621651698051223,-1.1566207559261603,-3.7272912774319916e-16,-1.2586033680480235
2.332467302330185,0.1257477406338818,0.5314905135333159,0.34475020528960776,0.26580103893458995,0.06293895873765448,0.27923473824342343,-1.2586033680480235
-0.1798112987538397,-0.21747263921411525,0.09842539886797577,-0.3593738138622478,-0.6796404358794986,-1.7483784739072696,0.3580436638434408,-1.2586033680480235
-0.6953287244083163,-1.1405911079848352,-0.7036870934687444,-0.8681850611908383,-0.27443565381588536,0.687253918967382,-1.667928685281924,-0.43927725394617295
-0.1504649640092391,-0.24822573430583578,1.0715490069049425,0.1539848429672648,0.4849389925563495,-0.9741263552018227,0.21498713069601316,1.1993749742575284
-0.33934660113360154,-0.3402897569582201,0.9165599773291027,0.08502885210180633,0.42615877764460963,-0.9421608626085062,-0.031039689673137152,1.1993749742575284
-0.5009368132848916,0.6115204138358916,-1.7553851457201148,-0.8063517190156876,-0.6550958982212731,-0.6521176996116796,-0.3694012952449033,0.3800488601556777
0.4618223284457019,-0.10639972585291403,0.5157943187229242,0.17361305999230667,0.6223448107214147,0.15086297197712792,0.011373819830946505,-1.2586033680480235
-0.6653486406895535,-0.8962417251957798,-0.5609148402289438,-0.8114008225837763,-0.9591740160764208,-0.11741002571113908,-1.2922990140863602,0.3800488601556777
-0.4094346085891061,-0.24037407519773432,-0.23661593674655826,-0.4406101270907988,-0.528313388178307,-1.4082673632584264,1.073076319703142,1.1993749742575284
0.1845500944491533,0.9268719179133462,-1.0835823501998938,-0.37884071208731507,-0.6152811111890267,-0.897933669745232,0.7081958737215983,-1.2586033680480235
-0.7102595533967906,-1.0970987464429933,-0.7097574650111357,-0.9042607427580346,-0.975038196196454,0.2228777802353715,-1.3225222566903565,-0.43927725394617295
2.4381985519186706,1.5766564570639494,-0.03656742827392648,1.756685970624164,-0.25053546798252874,-0.008110654019571265,2.075904021864034,-1.2586033680480235
0.4841436606408106,0.04413823101748226,-0.06995355581627843,-0.12597842640912532,-0.48985955787439955,-0.9354064150285515,1.5177575475084981,-1.2586033680480235
-0.6160665622360268,0.010629488739047108,-1.9631168989113534,-0.9978316053022879,-0.6901768274316271,-0.4680596126167208,-1.1828253680962528,0.3800488601556777
-0.7045009070925907,-1.3812103007935408,-0.7371934151066313,-1.083506294735502,-0.3884618232727897,0.5506553814749278,-3.7272912774319916e-16,-0.43927725394617295
-0.3894160914103318,-0.691438530201078,-0.634337506049941,-0.2753430621628612,-0.026841174541510124,0.4879575884808225,-0.9228354873293192,1.1993749742575284
0.7280846530405644,1.7599951075895255,1.5302222027936387,2.817165101585595,1.07085596942034,0.1533022915946814,1.1444944791151381,-1.2586033680480235
-0.5075946545182848,0.6895006470666467,-1.0637973301214652,-0.6084687387552952,-0.5579456078173726,4.7614563788251255e-05,0.2307930775831488,0.3800488601556777
-0.6737580100614129,-0.8334598239446637,0.07120811665949299,-0.6811178819906563,0.7458135070797732,0.5453373653612401,-1.4639487981772028,-0.43927725394617295
-0.41649682027833557,-0.5668497122355649,0.8484716722357496,0.28224850037050137,0.46361703068201193,0.8551908760880143,-3.7272912774319916e-16,1.1993749742575284
2.038300198755894,1.485638627606342,2.0455147135775955,1.8819469472261745,1.0824157293733916,1.6846507493169092,1.5489987104517833,-1.2586033680480235
3.5497755182904096,1.2910795980188332,1.3844269503985798,1.8781130852150516,1.1383101656878365,0.42697935028564515,1.3727402780625166,-1.2586033680480235
0.0,-0.5184564298467232,0.4673143092452305,-0.6072424577417478,0.8105582712860961,0.22379936233968983,-3.7272912774319916e-16,-0.43927725394617295
-0.6921592529992118,-0.687015398803984,-0.4457218094143099,-0.8537465052817316,-1.2789000808276192,-1.4181168545437115,-0.18317362019882102,0.3800488601556777
-0.6839455300106303,-1.1030042998595184,-0.7017517667158331,-0.7840276305104776,-0.33093875794829375,0.3909972855858156,-1.3579169688216923,0.3800488601556777
-0.3938000234723471,0.6115717691330766,-1.2295537835524122,-0.5242029009312732,-0.5923257597410855,-0.5777413737096994,0.3476528840400771,1.1993749742575284
-0.6937932895165264,-1.1187560518825046,-0.6798545736660423,-0.9143994565084839,-0.9492719179727093,0.344190937139732,-0.9986606609719892,-0.43927725394617295
-0.4984126116714579,0.6362478082707408,-1.7407635496199954,-0.8089074144192682,-0.6196832043292345,-0.8455917644926378,-0.41277863496693834,1.1993749742575284
0.14328931012765775,-0.7981826044369444,1.0304147238836585,0.7735251827285898,0.5158661404071657,-0.1828199621843128,0.43861325489170794,-1.2586033680480235
-0.5462333621391153,-0.29366508505010475,0.6515203477630482,-0.3625380297617639,0.8935828262477398,0.7610173365657894,-0.5643553466671705,0.3800488601556777
-0.31457097068799705,-0.31233351909971485,-0.43097410438115247,-0.35471601459094937,-1.2422593164419529,-1.0002241099063667,-3.7272912774319916e-16,1.1993749742575284
-0.6924838080339653,-1.226257827747687,-0.8009382644563591,-0.8472506155364322,-0.4243332324360923,2.3783036088400147,-1.497905238350027,-0.43927725394617295
-0.5981558364374175,-0.46922613386184614,-0.3102047773800752,-0.5271194198977759,-0.9229903253810297,1.0137718287586663,0.9601524289933254,0.3800488601556777
1.4421589743762235,0.016916783165980984,0.4457033837337263,0.009317826014441916,0.2042872947020907,-0.9125890934614552,0.6643624172241425,-1.2586033680480235
1.3744392741746387,1.302535182507264,2.2293872365812364,1.6927988145543724,0.5333528402571935,1.0905505367617634,1.5193800413207486,-1.2586033680480235
2.3714516345962764,3.0484789047408234,-0.541327803706202,1.5117152985796252,2.2259577698631894,2.2453879479917767,1.2079485177523739,-1.2586033680480235
0.2306682024263676,-0.27233553280748346,0.28925747985790795,0.8682703834857985,1.9554084238521077,0.28105195710047914,0.28879480960802945,-1.2586033680480235
-0.6356881300286755,-0.5307998290804687,-0.4271072120647154,-0.640893618329621,-1.2481216131756812,-0.8972724078481975,0.5474630232471049,0.3800488601556777
-0.5720569721772708,0.11577402409076486,-1.964948606611044,-0.9242599146960989,-0.6867764721738805,-0.5170423638216556,-0.8997494899166308,0.3800488601556777
-0.5384413427342256,-0.11060284738854076,0.2764470030957292,0.1321036943725529,-0.9869195620082536,-1.0139352464938307,-3.7272912774319916e-16,2.018701088359379
-0.5824880900371268,0.8523855880388955,-1.1683751267448859,-0.7923609334698021,-1.6689413246797298,-0.9093250749373071,1.0806505803417044,0.3800488601556777
-0.6890151066391893,-0.9436305586973683,-0.0041909455117486415,-0.7674446423497139,0.7101394456649565,0.9177045361421298,-1.5385851222208335,-0.43927725394617295
-0.6583671266464771,-1.0869867611739419,-0.829233601119449,-0.7066357938676469,-0.36201752507039525,0.32013982598512497,-1.1439670696913902,0.3800488601556777
-0.659120131691932,-1.2814973754631827,-0.7957102258825764,-0.8164762377781432,-0.7787654670101547,-0.4040010620023158,-0.4318518741785083,0.3800488601556777
-0.17001683602131945,1.08355408802463,-0.879415650036173,-0.2958061855615374,-0.22125381105651987,-0.003568841816870595,-3.7272912774319916e-16,2.018701088359379
